,customer_id,review_id,length_scores
51483,44434438,R12FNX38FVP1FR,263
51484,18840656,R2HGLZP7FI10KH,188
51485,23872646,R1KEFDISL2Y2FL,126
51486,8591769,R1A02XL8B61965,66
51487,10796288,R204JW5T5H2TQW,184
51488,43648902,R1BZIBP6NQA6NA,80
51489,15069729,R4OC85CKH9E0O,265
51490,45999807,R3P8K7OAOEEMVA,77
51491,26679156,R3VGXAS62YQX9I,121
51492,41968964,R1JZGQDF4YIKIV,134
51493,21733927,R2GZTBV94B2GLD,104
51494,42501732,R33UZCXFPTFDBP,303
51495,31109335,R2PNM2OSF5U2G2,84
51496,11734733,R105509VDICQTN,309
51497,10585122,R2C3S5F0HP8OJ9,133
51498,42114117,R3KI8GNRN8Z9M9,74
51499,37864155,RLIVPIDWGBWYR,71
51500,7754336,R195UTZ0KCOBUN,64
51501,18716223,R3NMDYL9V743WW,67
51502,21830859,R3FM80VAAJ1DEH,45
51503,29389495,R2XFVAVZWHX4AT,161
51504,4068218,R3SFNQLJXWB3ZO,137
51505,52736288,RTYHMSNSMYYZN,135
51506,27764414,R286K074UEOZ6E,193
51507,11665219,R211ZHI1LAO03I,30
51508,52883245,R2KICKI5FJ6HFT,178
51509,22901807,R3KTZDFS858D1S,55
51510,37936568,R1PI8E2OZ8V80H,171
51511,42666615,R11EEEJ2WHA5HQ,103
51512,8542494,R2VRFB5QI6Z4AP,85
51513,8185890,R20UXHKEUBRRB5,172
51514,38512839,R3NO18Y2B5PVL6,183
51515,18562945,R30XEGT1IWNWWW,99
51516,44353702,R8GWPOARDFNCA,87
51517,11519688,R3E5J2YH4NYGOA,72
51518,22143831,R1CKDMVZOMIKPS,87
51519,13582618,R511QD4N9JWKN,99
51520,12341194,R2UNYB9658TIVM,783
51521,35763608,R1AA017LMRC2IB,53
51522,17854432,R3AQSHZ1D4C9DT,88
51523,38497518,R2Y2HOUUS5TPJY,148
51524,22690106,RGFRETPO0P0E8,78
51525,28965543,R12RBUE5DOMHC6,53
51526,4286931,R3O3QM7PNK7EZJ,105
51527,18187824,R1DM6PZO65JVI3,71
51528,18272749,R17O6G4QMLIJWD,82
51529,39068093,R5SIGZ05BXBQP,101
51530,37707449,R3OHON7A8VR0KU,158
51531,13915280,R7KETWHSK1HO0,91
51532,10875292,R213NHBDBOMWEO,160
51533,19519243,RP0Z0QAE4I1ZW,138
51534,16310069,R3UEMCUMTU5SS5,67
51535,15723034,R27KTCO4ZQFCLO,492
51536,26636427,RDE0F0HF6HOT2,68
51537,36401824,R1CYCMQSAK7SHG,58
51538,14312165,R3U20I9HO9I4C2,86
51539,50801031,R13LKB4KU9BNU1,108
51540,48916488,RLTGVHO78V5LA,88
51541,50148841,RBRJIFJCWM4NI,81
51542,45117700,R2MW1YRJZWB2UQ,121
51543,36581463,R318DPPSAM2711,203
51544,32759638,R20TN2MQD2OY9S,769
51545,7174271,R1AHPCQ5I9FFTK,64
51546,47649855,R3MM121SOLFQ6N,124
51547,31528913,R3MSFGVJ70KVE,95
51548,10965907,R1K4CDW87ZPMJL,83
51549,5417901,RCI5JV9ZJ5T4F,311
51550,17399247,RJKXIBX9OY0Q0,54
51551,49259787,RQT477CYQF5F5,146
51552,21574161,RNHSBG9GVH5KR,155
51553,44142161,R243X25QW7WZFH,140
51554,44686877,R1HS3X9Z786COK,96
51555,51752058,RZ48EHUO7LR5T,331
51556,15376807,R14VC86162NMCS,677
51557,30899473,R2LU01K56QZE1N,246
51558,24024904,R17PWKZJ4RMR9I,91
51559,14225918,R1TKI96DLC71AX,185
51560,39126126,R39GTWT3YIAXP1,86
51561,45112511,R1DZD5J1Q3CK4G,149
51562,25811871,R1LLU7J7QX1OLD,96
51563,50641299,RN35V9NTJ9GAW,64
51564,52654677,R2MZU9AQPEF68Y,784
51565,20660517,R2A9AWBVDSRWE9,103
51566,12479501,RNE374X5TXGY3,420
51567,22513188,R22J85I4AMAS6D,84
51568,11786720,R13JEQREOSWW41,158
51569,41925174,R2XPZJDG8RPWI5,83
51570,37767152,RHL31292F74H4,1395
51571,9466018,RS3YDJNEGQULG,217
51572,49217470,R3ADFPC9DQYVBR,95
51573,35173765,R3G9NJ8UCP1N9N,103
51574,41694291,R1CGOEHBHY6PSU,193
51575,28843799,R30GB4HDGEJTYK,71
51576,12243202,R10E7S5A8H5JKY,123
51577,37029767,R11V4UHVSDTEJ1,937
51578,41459453,R4S3Q8ILY6GL2,168
51579,30901868,R1TD4OWIBY5JXB,278
51580,52350222,R3CHJVQLL0PSZM,220
51581,11150237,RSTCRC1G8WMBQ,69
51582,11785082,R1N5VR1XAX017,191
51583,50473912,R1RZ8WP53VXY96,376
51584,52772527,R2DGKUFWR7W8VI,83
51585,49866373,R1WE6I8QGPETOO,209
51586,15723034,R2U1OXJ60ZU0M2,492
51587,27210758,RK5USTQMWYFYH,63
51588,8592632,R4P0TJKRC5CCF,66
51589,16398013,R360GSY5SKHD55,71
51590,34171153,R1KU8QFK68C48F,55
51591,19778567,R26U8EEPIJI7G8,91
51592,22226172,R3FHXF1SR6LWQY,113
51593,26292766,R2VL88RJVOUUYM,89
51594,31556102,R71BPOSPHB87L,217
51595,21337059,R15EK8CCPK158O,92
51596,33953329,RPE9C2M201BGQ,696
51597,15599116,R1PX8AU1TS8JIY,401
51598,13876936,R2AMVRF2GNS0SL,53
51599,17985888,R3PP9472JOI1KI,127
51600,21128084,RJ2MBNVJTJD26,376
51601,21068604,RTCLCPMVLZO38,51
51602,11034602,R1HWP6R0TV3WAT,64
51603,21956884,RFEM24RRSPMJ6,80
51604,34483204,R3MC4G7PBKAR9L,442
51605,35633710,R1P9DS026169JZ,205
51606,50906478,R12YQQTEGNSNZ,392
51607,38049015,R2VREKI1KA4DGO,68
51608,7986312,R2XWU8DN6T66EA,41
51609,13536204,R26JF9IBBFGAF4,182
51610,22664695,R24UP1WF49779M,112
51611,10882450,R1C570ZOCYT7QA,110
51612,11073614,R20HJQJNUJP70W,108
51613,27398430,R18SY61TPQUOSN,408
51614,40786402,R2FVSQ7ADGUG8M,85
51615,12301789,R1EODWE1O1B2OH,122
51616,27538677,R26YEIFM15SC6A,96
51617,30420815,RXF4R7P5CQ08Z,54
51618,16252564,R3HPIGVEKUPJS9,167
51619,15778485,RS8QURSA3WQUD,120
51620,30441220,RBOB69WYO26JW,113
51621,11529209,R2XHP39UQ1XO8V,94
51622,11803731,R11345WZQMP241,83
51623,42999162,R12W4RXL6CME3V,118
51624,38692086,RS12HWTJ671Q8,45
51625,49688070,RHASSU5MY6KFQ,648
51626,35498209,R16FTOX9ZMYPJE,143
51627,26653481,R3S05VFUGHWUKQ,216
51628,34888681,R13LEJPZEY8UUL,81
51629,44378097,RX1BGEGRU9Q5,72
51630,32583774,R2VMOXSABRAJXG,67
51631,30070533,RQE3C90CFH13L,88
51632,14596362,R4IMZRN1PQ94G,56
51633,12346422,RP6RUZ8HK8B15,1057
51634,20769854,R16U4EVZAH0NRS,112
51635,9281543,RKBAWA89UHJ04,70
51636,43011196,R3CD68IVPXSDYZ,56
51637,47586536,R2PTHFDKKOF2SA,334
51638,24167623,R1I7HI0M2TLZ0A,107
51639,25194732,R2QRERRF64Z581,81
51640,46547711,R3FDOPJ2ENK3MT,81
51641,16635561,R2G59HP12FS8BJ,261
51642,14105275,R2T8WW5EWO04P,116
51643,13958012,R2BF257W98IJUQ,121
51644,37735894,R17ARXO0WKSP0O,118
51645,13174127,R3V0JA7IT67DSL,86
51646,23761445,R1AZ63Q93QBMI6,135
51647,24409400,RJ6NLKMV1DRHO,59
51648,10404957,R2LS5Q341BLVK6,43
51649,44711394,R3A3S40IY1I3E2,754
51650,49284627,R3TIM3WIK7RACW,193
51651,23363898,R3JPQZRI8WI4B6,119
51652,8901395,R3TGXWMVMJD82P,58
51653,45761662,RN40IEE9G1UK3,74
51654,21292332,R3IKRKIYQNUJ5O,91
51655,42158292,R1WKU0AJG23PW5,111
51656,44376047,R36RO51REYVMVM,203
51657,19490507,RQA9P3V77SQC5,67
51658,35981665,R3AKY821B87PSB,330
51659,23885917,R19KU5AU0IXLWB,81
51660,37423884,R2XEIDC5W193D9,352
51661,25866725,R2HCH4QKSR7R0T,139
51662,29061907,R2GY9R6DP9ZTN7,377
51663,37013836,R210OHV3OCDGDI,191
51664,21234017,R1076XRX563PLK,276
51665,28615545,R1V4A280BF7T5V,81
51666,48831494,R3A88YGUXONBX1,396
51667,50472255,R2C9HL2ZP3BZP5,69
51668,17950855,RNXFYBCSPR60F,150
51669,46659805,RJYA9JLU41SUG,405
51670,34824121,R3966FE06V94JB,45
51671,38404615,R3SJ9QLRLJKECE,41
51672,38858991,RGG3UZYEPHPAZ,106
51673,38571008,R167DAMLL6WRRA,72
51674,34197029,R1K252WZGLFMJD,108
51675,19223748,R31ZSHMXC1SVE9,175
51676,20386882,R17DOCFRZ8K45B,109
51677,43884901,R2GLQU9N50U0BJ,89
51678,42565084,R1HS5MVJPMVUH9,150
51679,18938529,R3NGZ0Z1P9BJJ9,104
51680,51901085,R2QOXCGU25D941,73
51681,13800191,R2O6UD5HHPP2QR,84
51682,42420344,R2QW6BBUJC9YVG,52
51683,11757544,R2Z50DMLWJABM1,118
51684,11476939,R2CVLMK02FTGC,51
51685,16881290,R3L4XBASR085IZ,337
51686,35330521,R1D2TIBGN7BS2Y,122
51687,13879456,R1MY54YAH2N9LW,103
51688,11108882,R233UPL5L3YU1F,280
51689,11157533,R2U8YYDIGFKJKY,99
51690,24102161,R2X1MVI6JCCCJT,204
51691,14283409,R1U5QS74HC8FDW,174
51692,14875181,RDMKBP14UT1QW,162
51693,35832750,RHC4OPST8IWEY,113
51694,19831567,R2U7N55QJIZO45,388
51695,14542191,R1RLUU08PCZWN2,119
51696,4313753,R1SHBA1H8QVNBY,152
51697,39155848,R2TP9JLVVHJWFG,138
51698,11906819,R1HHAUA74ZYWVX,84
51699,33117524,R2VPFIF81O8BFX,51
51700,46279312,R2WXTNI8PSNZ2E,73
51701,14004842,R2Z87122ZAMNHD,68
51702,12312986,R19YNE3WARROJB,205
51703,44859051,RD13YPRVY14TF,44
51704,16098328,RAMNYCHK9L7X0,180
51705,29533387,RKCDWLXU1YMXG,132
51706,5499415,R1LZUHD1NMLRNY,53
51707,52981504,REEV25I1LNVAP,399
51708,6356885,R2444QMN14YXYN,69
51709,4705481,R1SMETA8NAJ75T,63
51710,39056491,R263HWJQ76BEUR,87
51711,48579441,RH2WI7Y3BWHJZ,353
51712,15401888,R1XCU4HPFHJ1DH,336
51713,14179028,R1GR9F3W35E05W,100
51714,23178666,R2EAMUP4HSQIPT,68
51715,13352408,RQNR294YYPF93,108
51716,12304427,RNBH6LNEKYCXO,68
51717,41648436,R1Z1U86IO6Q4E3,201
51718,50485251,R1ZVPQGOXGGZIL,86
51719,18875635,RCEOW3GA2DFQ4,73
51720,47541157,R25765DBUINGU8,73
51721,22255425,R3EXLU02NA2BEA,149
51722,18004471,R5Z0FYM74387M,316
51723,51760320,R210JBBOX03T80,458
51724,51584308,R1DUHL287HL66W,130
51725,5577249,R1VMY9AEGYT9WZ,73
51726,15113317,R2IJDC4JK3A0XR,76
51727,41973277,R3DWHJF72H887,201
51728,48321118,RTRVRS1MCYN3D,74
51729,22497307,R3IS44FVGKSSDG,239
51730,36285090,RB1SOYEZI7QVC,320
51731,31147187,R1OLVSD279KHAL,170
51732,26045381,R3VQYAGJ4PCO3U,142
51733,12843778,R2WDBM4U3S6H12,152
51734,22757698,R3FFJWJ0YM3U0E,225
51735,21718473,R1MSWCRKL5J0G9,66
51736,14541573,R2X1PPIAMGTCBM,264
51737,4507317,R8MNN3WB50WDC,210
51738,24699644,R1AR42WS6V9Y1,67
51739,27767240,R2YRRBQBYOTS6I,74
51740,17312915,R4E0FTNULKXBN,628
51741,33975992,R25VHM48QUCUWR,49
51742,38326464,RTL3J9RDJ5BVX,114
51743,42271750,R5JXZ5TINPRHW,106
51744,36828182,RAOSN7ROVL06M,106
51745,48344574,R2D1P34AQIEPKX,155
51746,11642955,R39FH65N324J37,90
51747,13046225,R2IDHIVRNN7M9D,471
51748,36987604,R2RGVWANMEKN2,129
51749,23964462,R37TJHTVFPYZG6,86
51750,40341922,R10BS7NSE4PSJQ,276
51751,23677161,R3P0A2V2Q2WP5W,81
51752,34559943,R2HBX9ZYBTJ6YW,65
51753,9803133,R2IMV6WBU4HPUZ,68
51754,15975234,RR2923MZR8UU9,83
51755,24957675,R2KL7ZSYW2J43I,135
51756,36348823,R3E658IAEBZAGY,120
51757,49086579,R28FX95739844U,90
51758,49532269,R2HLM78TY851VQ,97
51759,5777132,R2WS1L5HOHWLXB,94
51760,25762999,R3XV8V6G3ZTC8,74
51761,47719783,R2V35OUHDBFUJ,121
51762,31081878,R2RE064QBNIX29,96
51763,23788676,R1TQ9G9HQHKXBZ,110
51764,10879120,R1G1PB2NSS4UVD,115
51765,29091472,R18G6AF2DG54G,62
51766,30461623,R21665A9ND158K,130
51767,34976218,R2QKLWE9U1MUFC,208
51768,30181841,R2XHCT34LWV98B,128
51769,28254727,R3D90XFU7T2TM2,106
51770,27134080,R3MBLTHZ7VZOOL,74
51771,8861161,R2YZD14O84IMUT,88
51772,43701854,R327LXNF8T2YWM,1076
51773,21398947,R1NGUXNVZDQGGE,148
51774,17555858,R27HPAXPKDZS63,75
51775,50554384,R2C005DSFLF3FY,92
51776,30298080,R1QQQBE76381BA,156
51777,20619555,R1QIZ3ZD7DS3ZA,102
51778,10983667,R2AJVYMZQSCVZF,31
51779,10087751,R7MRU0H4LNP30,83
51780,51635971,R2P1BRL8JJAIZ4,234
51781,20584729,R3O9SB79SP7PYH,133
51782,47065893,R7F9M1HOZXA8A,100
51783,14999074,RUO8JZ86D8DZU,261
51784,22185120,R13UNTS68ZX1EJ,94
51785,17014208,R9354BWW1SM5A,76
51786,13273760,R2R7VOQ3OYQDPK,173
51787,44821884,R2CGL2ZGZNBLJF,89
51788,27222570,R39K80CF62654N,147
51789,16302261,R5XSYPEDDKWOL,73
51790,53007815,R3HZVH45J1Z6AJ,125
51791,10675076,R153ZX4UTGY0V7,69
51792,24529420,R1NDTDL8Z9QQF4,88
51793,25186473,R1FQ4U2KH3P59Z,64
51794,11947398,R1UY4797NXI90M,68
51795,11367487,R1TY47JVSQH1TY,97
51796,20584729,R3M6XBLCSE82GK,133
51797,15034928,R27DTD0QUUGXG0,127
51798,49219566,R2WZIVX2XRS14A,784
51799,7912429,R3LZCT0KYNPJ6N,421
51800,13733570,R164G81J2L39QO,206
51801,12892447,R194KC3748C7MT,335
51802,33719993,R3VYKRNDH0W27E,288
51803,46312205,R2XLZMPNZK9PG2,80
51804,43270866,R2Z9XXSZWU1WI,140
51805,40780213,R35CCHE7KDCM2,77
51806,42133164,R388P74SC1Y9X0,79
51807,17206155,R3UUW0B0Z5MH2,102
51808,16071689,R2OOZ9HO89PJ6W,106
51809,11745101,R3542E9CPRO2GD,88
51810,36101526,R1TWFL4ZRS830E,67
51811,30255077,R36L7DLON90AE3,114
51812,21667287,R2O98SUEE5T9Y,315
51813,52757378,R34Y53PQZ63VUA,116
51814,50257618,RK6Z0CJQCVSZC,48
51815,45371441,R22O5H535P40R2,72
51816,47863359,RCTWQQI4A9UT0,89
51817,40960504,R3H6MUK2R20QEI,666
51818,20858614,R2BLP2QMQWQSOV,211
51819,39880998,R2W3H6PLJ01D8O,137
51820,27281734,R18TEP0MU12V7Y,406
51821,5299524,R30DXGJM0I8GZ0,51
51822,27931673,RI94BINNEQZGJ,127
51823,10962760,R399OBKPHTYHTJ,57
51824,46683373,R204U8123U89K2,573
51825,45854384,R3LA9CS00W0M0M,209
51826,49547374,R2YIHV8Q1BVR19,121
51827,22013173,R3J2YF76KSI8Y2,69
51828,20684349,R92R63JPCV0VH,50
51829,33938621,R19C79B1QQFXN2,55
51830,37996192,R1FHBFI22I79DW,104
51831,11749525,R393LZHJXSVGNU,214
51832,38794339,R3QARYD7UFPN17,118
51833,8825938,R1QKU1537XKG7D,129
51834,32438234,R3AFCFU6T1QHIP,98
51835,14220198,R1AYH3WAJ6OZ77,147
51836,52901157,R32NIJDUSR5NT2,429
51837,13877180,RMAD9QWOB5JED,54
51838,51329439,R1XI20USVYJ8KO,910
51839,49777530,R1B4W7Q8TH3ZI2,205
51840,26591885,R1XQQB50RERTHV,47
51841,10317729,R2OY5I0M72UZXA,274
51842,46710488,R33R83YLJ8HVAE,396
51843,23352479,RAJ7ZH47TC05A,105
51844,39623343,R2C43WTCJLYLNT,79
51845,51812135,R1S2MVD3QK9GDH,224
51846,19802230,R3S8FR12424ZR2,92
51847,46028083,R2HIJB87CRSXLJ,350
51848,45208793,R2BHW5SMS2DVZU,108
51849,28734039,R18YUU3Q2X6R5,55
51850,11789373,R1PYGWD9Z2QYZ,92
51851,44160965,R2PTIKU08RRWY8,602
51852,21865013,R3TD3XA3MH8BXP,1439
51853,30103631,RA00L4GJSOMDA,257
51854,9929098,R207AAV8SWWJX1,303
51855,18855317,R1CMZCGENWB6T0,159
51856,16821416,R2LVROKVQCXI4P,162
51857,52073910,R305IOSW9VLA21,387
51858,31589732,R35M30DFVW9KMU,254
51859,37996192,R2QQ87WY5EV55R,61
51860,40070748,R3UUV22AHW7MQZ,77
51861,42550368,R2CPHNWYBINIT9,93
51862,20035893,R3B81M95JU1MP7,252
51863,13660195,R33S3IVFF5K4AO,110
51864,44267568,RA9N685ZYJGSN,74
51865,33836768,R1Z63NDNG2LI8C,87
51866,10484591,RPAZO8KIVDICN,406
51867,45996096,R3KSTZQYFL4M5E,66
51868,41635622,R2826WKLG06V0D,30
51869,16255934,R27W5F86JME0BL,450
51870,42725014,RHUQEMK2Z1GCB,98
51871,40654910,R2JD1TLMKFMHB7,152
51872,29776840,R259HAJ9L5JET0,200
51873,19819965,R2IVUXPQOBAW88,300
51874,21403332,R1GIZOEGWG8BRZ,108
51875,39794445,R3S1GTX5PIQBLA,230
51876,13157080,R3K1HX9PD5QRFA,208
51877,5592432,REOCF0RS9BYBO,125
51878,44191149,R15ZMLASMVO5TL,201
51879,20180281,R11SHZMM92A14Y,66
51880,47633680,RMHKYEY9GSRDT,95
51881,52048596,R1BX2QSGU8CFQX,134
51882,28724054,R3OTMSQY2QTN0R,65
51883,28559886,R1PLKW72LLDMUK,500
51884,49691665,R1K7ZOMA8XL8GI,116
51885,14679655,RF8ISI2VG6QOY,42
51886,42718146,R1DNA21V42P0DS,109
51887,17191637,RCYAA8D99OMHH,111
51888,20993558,RL48Q5USB32ZM,220
51889,12510100,R24743FLVIB4JV,128
51890,21955021,R2CKQFM9CML61,76
51891,48752876,R3F6LPMG6P24H1,162
51892,37694740,R2S9IHWE9BM7W6,104
51893,41713042,R3HPRG4GRLIORQ,630
51894,45728658,R3P94IABBW3PBU,90
51895,51203931,R2BWLLAPMC2F6B,62
51896,13634548,R3N8IJ407NTC7Z,186
51897,11837210,R3IFXEZXHAJ9X3,76
51898,44650303,R1ZS4970LDMNLL,79
51899,21225764,R2TP2T9P1C7G6N,68
51900,10312778,R3FJWHMX7G5QPD,68
51901,31642873,R2B1RJSLAJOUNA,751
51902,21307155,R2T8MUAFQEH6RE,395
51903,12669942,R34YCZVUD1QYWS,103
51904,50172946,R2G024QTCVWM8T,70
51905,24178392,R2VZUQABICMNK0,75
51906,12832866,R2LI2EN23E6I1N,242
51907,44944912,R1O0OZJ89LBQ2B,224
51908,51030291,RK25AEWSM54G0,124
51909,5560256,R12VGS93MMRXP6,83
51910,47390569,R2CIW7L0PCX5E3,324
51911,26077654,R18V585HSUNC0O,138
51912,43543392,R1X4WKPK1E6D16,249
51913,35344662,RWMJOGP31K1SA,75
51914,14599046,R3VN950UB5OBBQ,232
51915,10811443,R2UVVRQUQ15X91,56
51916,46872269,R3RANCI0RHCOM9,88
51917,31762158,RQ0V8839S96JS,518
51918,15066304,R11GARQPL952V5,41
51919,43164943,R3P510T450W086,73
51920,27004929,R322LQCRW7C8X5,147
51921,4215281,R1V05WHK2YIOML,39
51922,51196358,R12OUO85AX8LBW,552
51923,34333005,RXO2DFBRLYE0D,328
51924,18771918,R1C1NJLP4WIQG7,84
51925,19014567,R7D5ZU0ZZITTR,77
51926,19974389,RC35A0TY9FG62,41
51927,29399442,R2IP6EO0NZKFRA,51
51928,30805379,R1WYMPV5SEC8UO,44
51929,22019286,R1EPOJC4IRPX9M,40
51930,48148650,R3MYQW1VHNA0VE,83
51931,52626955,R3B6RC8VF579FS,514
51932,23859333,R3PX8O28XGBWV5,467
51933,47246994,R1ARH73YPNS70K,71
51934,33399216,R27BNBMTBYVJTC,284
51935,36536924,R1X9WNXR2YB7CI,217
51936,32972937,R3IMCX3K8V5IBZ,11
51937,41892369,R1H6RT4K4RH43W,56
51938,8457678,R66XXVXIVPP9P,170
51939,13941411,R3PK6WU9RMLWBX,85
51940,18771918,RZZ3JRHZNTCG,99
51941,31760489,R2VHBX88NXKCII,140
51942,42871385,R3UDHQAVCQ0AYF,84
51943,24653362,RM3I8FBW7R82E,56
51944,43164943,R27YKDLX7FZT0A,82
51945,37905582,R2KI3666XCYPZJ,231
51946,14911536,R3JH0H7Z8U333,174
51947,10909255,R4V7IADUWK7YR,172
51948,17604393,R1A9W9UGLAXQYR,172
51949,44751337,R3OWMZF7R87W5,180
51950,28028784,R2R54ZXXPJC20W,91
51951,29399442,R1QWC9D6WV4ZV7,114
51952,13835700,RM94B0IGHS6LF,253
51953,41537658,R1IBORKS2BUZC,156
51954,52811258,R1326RSMJLYPNB,235
51955,38814237,R3MJAEG8RXDYW8,89
51956,37486821,R1I5EL7G6KU0SE,118
51957,43644464,R2PAIRHBNGUDM1,220
51958,14325598,R20497NB0JEMFH,89
51959,29108204,R1GTIDZUO5NHBU,77
51960,11636907,R2ZAE5VVB2S6HM,108
51961,31784547,RNNU4AM47UPD4,78
51962,11913977,R3FL33A0IZOGGE,143
51963,27851483,R1TF12RP2P1VGR,181
51964,46500402,R2JWMODBWC50F4,82
51965,47885664,R1YBJ4DHB83ISC,120
51966,43164943,R2L3UFBS5S82WL,62
51967,46587935,R2K508R21O8HZY,188
51968,15684155,RCJ66FRABQ980,89
51969,44480748,R2AGO6ZF1DHZ77,105
51970,16966299,R1GDLB96MQ9Q4X,110
51971,33375592,R143TKLWIAP9QV,62
51972,50280935,R1X7UQGU98YGDE,172
51973,27367265,R21D3W1XDNG0BN,68
51974,20724753,R2BB2F6R1SPTOO,57
51975,29105,R32Y83Q2UGKKJF,84
51976,44423922,R14JCOLPF2VIHF,86
51977,22882021,R3U4FB6GQ01UXL,60
51978,47267697,R15ALVEWRGEPYF,118
51979,36401480,R1A194OC9K52D2,178
51980,36646224,R1V5F245BZC8KR,347
51981,25479094,R24X6Y6IL3LQA4,76
51982,8168400,RIKXKO82V2YUD,92
51983,9847721,R1TAXKOQ3FTQJD,75
51984,28842697,R2ACQR79M9CA33,116
51985,41753180,R2DFGRJG6ML25F,231
51986,46490179,R2NSL2IUX7UPXS,138
51987,6283732,R3U2TFBM9L8NYS,232
51988,12808900,R33FM66B6K2LVQ,159
51989,13669093,R11TT7J0DDGJGB,368
51990,35739756,R3EZDTCOISIS5A,820
51991,46587935,RK7L88IKIFDR9,150
51992,15272096,R3D8KLEMMF7AFN,139
51993,10027430,R1Z9UMHIPEYJ2O,42
51994,10457092,R3GKQYUHHCZZB2,883
51995,27123580,R2ICPLKJG8ESHT,107
51996,12409317,R1821QC2US46FF,122
51997,44242189,R3D7378S7A2FCM,69
51998,46530758,R2YNX0AIJ42CQ4,140
51999,13638070,R2WTS28UL9TUB3,57
52000,20637437,ROLMG1DVCEXJT,218
52001,52436182,R2GN18FSRENG5P,121
52002,16195574,R1X268CQWDG9E,74
52003,49298457,R1WCGJNDELR6XF,252
52004,15084749,R1SNKZT4MKBG0A,270
52005,26114860,R1PU32EZCDEL59,254
52006,5389429,RQCFV09AEKQI8,61
52007,11272493,RXEJ3MODUY45N,91
52008,22043562,RJDPLSK12QJ5O,81
52009,33347603,RLJYZRFYG7QK5,51
52010,26010499,RS6J0KOVOOKA8,795
52011,20619643,R1PS4SWNXG57H4,849
52012,14765737,RLGGSLKS55UXH,85
52013,10037977,R1PJKDDBL0MTJA,72
52014,31417024,R3MYD149EBO12F,144
52015,29098879,R61AV3GM50XPT,446
52016,26924391,RR70QVNSDQDT7,176
52017,18152443,R2G3SIOXE5SX3M,356
52018,49426074,RNO9KE8NP20V9,592
52019,31241066,R288DR83P95JPQ,1407
52020,5364108,R7M4Z1RD628V4,145
52021,35173638,RDLW76N5DDHIH,155
52022,49779245,R1JV395IG1UQW,91
52023,11149549,RQK5SGF1SGGB9,434
52024,49719783,RTPVL0UJYVPFU,56
52025,35613114,R1V6IJ0IAXXN6Y,366
52026,9879856,R1B5T243B4XM3M,380
52027,35073523,R2L8IC2X6XPSCK,60
52028,18620802,R2VF9SMQ2WPYVX,47
52029,10245477,R3K9IDPDA5N1JG,111
52030,13376071,RVMRDK9ZIB4YE,126
52031,48956437,R3R0RXG6HAYUBA,100
52032,10202162,R3R1P6I6RKNWDM,284
52033,10027882,R2NX1S3J6ZGPH4,171
52034,16568344,R71G2N67F8D3W,276
52035,52120623,R1NLKA53FOVLS5,120
52036,18525461,R1P55OV9ZFN71A,54
52037,49752175,R1RK76SXRE3YK7,855
52038,30347398,R1LZ98WCHBLK6O,55
52039,20476512,R7ST7A5UW9RJ5,210
52040,16244181,R1Q7AOBODHFC8N,187
52041,4605890,R3EY5JYNKWYVS9,63
52042,44104667,R2O7XSA6D361DS,328
52043,51196489,R3M32FHQSSCWW0,702
52044,40269037,R3DVAE4WLSHSCC,78
52045,21430212,R3UB0C7BEYCRM1,288
52046,23372557,R2BTA5Z86018PQ,218
52047,16311088,R23PCAKKJWYCSU,288
52048,18675296,R1OZEUVIZK2YDY,75
52049,37102727,R11YM457J1GQOT,114
52050,42036070,R1EMRKVC044UU5,215
52051,12756086,R3SPK85VMNXS9E,58
52052,44699346,R2ARUCNVT43F9S,84
52053,37102727,R1U9NVP5K22526,205
52054,22163378,RZNRRQQ54XGQQ,80
52055,22728075,R16EHDBAADQ2V5,69
52056,15460678,R3ME2WJ001TYT0,104
52057,44587922,R17KR2WWAKOC1H,249
52058,51795038,R1JZNNBOY5H3Q9,259
52059,37857879,R3FLWR0E9IUSTZ,173
52060,50186092,R2CTWSL1XMK1IU,966
52061,49869586,R3UEBTYZ8ZZ64T,82
52062,37860690,R10DDABK7KL4HE,116
52063,13340204,R2MP19SK8TBXVE,201
52064,8962296,R17F8IFD1ZH1D1,94
52065,52997042,R26NWHH593QWBQ,107
52066,33676840,R2DZY92W7BSKRU,90
52067,41888359,R280BX63RB6LW9,149
52068,37117862,R2B14GGUI44JWR,233
52069,38764351,R2FU7CDRUG59OW,60
52070,35409340,R21L8B9DIHUV8R,387
52071,5995865,R237L74H7YH415,125
52072,15265414,R3197FUJN52GIQ,373
52073,5162303,R10LF0YXC1R8W5,167
52074,39761115,R259Y96UR4GSXH,857
52075,22728075,R3FOJVQ1VVEZQY,55
52076,31554744,R2163UUGTGRUWD,95
52077,24514112,R3EO5GL53ZOOPC,169
52078,13901530,R32CRXXBQ5DW0W,274
52079,43997465,R24IILHHHBT42O,88
52080,52933439,RT0J0A7XKEG7T,172
52081,43854602,R2JNUXSXVQZND,99
52082,11111065,R3QNRYE2UDTB8I,87
52083,7870923,R1TNLIOOHIACFY,416
52084,23553876,R1Q7O20A1R2C28,61
52085,44901281,R29V7R1ZCHQ31D,118
52086,14140141,R1KY7M06GRMAZR,77
52087,22552249,R1KJXVVPOQYAB3,89
52088,15100739,R2I5JKSTWC6B1I,52
52089,10980883,R22IMQA7B7N83S,74
52090,47640399,R5PJE73PVBLGF,62
52091,8159276,R1NBJL8EY57W8B,236
